PIB Municipal - preços de mercado (preços de 2010)
Sigla,Código,Município,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,
PE,2612109,Salgadinho,21937.2232872796,21679.6019033822,21364.2087187094,23449.2644685408,24810.7658525884,26244.4661718399,27604.8662435391,28694.2364906176,37427,38224.2781704157,35449.9849772518,34988.1068405106,36493.0451462234,35442.4207390998,36976.9808154945,38025.8229869501,39525.922329732,42911.6300097864,43022.3219464627,37782.4483770447,
PE,2612208,Salgueiro,293522.515809516,259186.168010877,286352.542878342,303548.15071097,310380.866182573,345167.255826832,383452.604506901,414125.109241049,858894,814739.170739209,684212.335203057,524072.976933202,572934.907353193,510559.862941633,497553.164397813,484846.070835089,502975.208738396,548348.297765321,511487.312189668,467789.918590506,
PE,2612307,Saloá,49183.2918754941,45034.7133028949,49275.8998132069,52837.4341145286,55974.3823904678,60036.8553840767,69065.8793251229,67321.1350061945,65963,67249.7661831166,70041.2813271022,73911.8685285622,78929.580584404,76098.2329075187,76228.2286537647,87804.1476038343,74476.5212156718,83262.260588038,82677.8355861469,79847.8536329274,
PE,2612406,Sanharó,63889.2753055928,60904.3238504854,64040.8502081936,71755.5145745828,77392.4332944063,82272.8029855743,85340.1399578043,91849.7468379437,102757,105231.242084215,112504.46027317,117072.8038002,120233.776740202,116237.643636017,112985.712568316,118657.065034912,116643.51723432,118456.056418017,115335.876161899,115891.444857528,
PE,2612455,Santa Cruz,37760.2762375766,33485.1982237585,34300.8847932849,38964.7351381749,41106.0557403133,43592.0498086579,54887.6119199027,58922.6632186893,53712,59275.1425999833,57852.8633698339,62665.776568821,65301.6744588464,62471.5441807929,62146.170251652,61489.2158068081,63662.1735852469,67301.2446047978,69050.7053501055,62361.7193850374,
PE,2612471,Santa Cruz da Baixa Verde,29903.0910407915,29021.0170943664,29875.0047519098,32281.5344663052,35182.0122007667,35714.337574986,39068.1164423987,43082.0134878024,42446,42504.2451687261,43102.9190788333,46038.4900692037,49604.575051802,47037.1075183023,50130.9352694006,51120.8732254479,53049.8593079652,56367.2716039933,55380.8303691035,53007.8349231132,
PE,2612505,Santa Cruz do Capibaribe,347821.91807662,320080.003307091,377451.001248215,409988.548497899,484930.737604711,544576.374516356,598950.134161019,592073.829051596,727015,787089.254518458,870370.726964827,885421.304075413,930267.989258909,855207.418370467,824900.438564737,873821.075968487,885291.41414826,974685.031345458,931834.912429678,898946.668350093,
PE,2612554,Santa Filomena,37130.9018568269,33279.891309461,34122.5610419679,39593.6097895425,42909.7352356866,39843.444079926,46339.5244638832,50811.5132777745,49851,50105.8949237064,50120.3893854354,50282.8237283165,54566.212845485,51598.3106748927,52410.2773650305,55802.6596448286,57373.373065231,56735.2958750892,57971.3729988803,52203.059156452,
PE,2612604,Santa Maria da Boa Vista,197001.91503973,227422.591290465,289490.832901444,301843.060594383,310793.337587061,300491.963725839,349732.681038693,300265.424720901,285502,259243.583440157,293158.350036977,334107.422020995,326446.407147835,296129.822799259,279809.066741899,315971.935808479,386329.93469231,363679.899089658,313730.068911386,263279.311135106,
PE,2612703,Santa Maria do Cambucá,34515.5503280872,32845.0867019392,36802.4581456931,37055.6760338482,41039.5663365747,43205.9016147981,45000.5555254913,48219.1112581612,55950,60994.145738649,60872.8131142107,57154.9051055268,59527.850639168,58328.6741959842,60231.5990174157,62235.1441358141,60056.0246326202,63431.0901325706,59913.3564736366,57072.792797873,
PE,2612802,Santa Terezinha,43683.2637575412,36072.9222116674,32347.1258496788,32802.6795452624,34625.5192648134,37284.6297711819,38016.7403598356,37581.697534018,37797,45206.4590177457,43131.9981757771,43206.2824166373,45878.5517844971,45711.4714182136,48307.0809624327,50076.9407157808,50305.1337248276,52015.0334300862,51533.2756097426,53600.6801804564,
PE,2612901,São Benedito do Sul,37337.1572569187,32449.4555708102,35197.6154685618,40773.3287278352,40271.6329205164,44358.9253335802,42558.3974122371,44109.8667352275,50215,58591.0495141877,57662.1387045844,54920.1659774203,56499.6729491489,54702.2056510961,62013.5839733367,58840.2217655718,56568.7532761909,58617.5574142822,56409.870525564,54624.3885657743,
PE,2613008,São Bento do Una,231879.211161081,216276.453453661,188172.786778119,234010.968612477,283457.867161369,300433.306269303,301537.918359192,317437.513046554,348342,453498.323729738,509525.647185644,516795.953506791,541968.563121373,573890.70460479,612930.505048657,583170.928660909,635653.146965226,717965.346556835,701685.068164721,693538.390477472,
PE,2613107,São Caitano,112350.50420339,100190.190455695,110183.806805636,121991.577413689,131468.77121607,135385.335792414,137740.123066578,152680.660811346,167385,180526.718446424,184842.134991281,198618.903967534,223815.158066399,217704.01155563,204255.822777739,214457.148221291,209284.300907376,218108.600994054,214231.912326765,208979.820442648,
PE,2613206,São João,71997.1699538847,81905.2751641612,85914.3716869126,74011.9164669595,79968.0365130787,97576.6656583214,89084.1062328709,100044.382749377,97079,100897.729338298,110660.503419906,119668.728960404,117394.445210633,110129.293535919,127487.098865005,123833.893306767,131694.709241532,131327.916000516,132070.179957551,182153.339144222,
PE,2613305,São Joaquim do Monte,68147.5592865856,67261.6632166687,71476.9116960483,79683.3532845667,75682.2673632214,78210.935176901,83489.7676188118,88344.4203095414,121436,114085.677692669,99015.1803614423,94901.2321515002,97508.0592989307,98231.4866551959,96912.322455048,102883.648679876,93916.8146194307,91945.3859094374,90256.848266704,86577.347514707,
PE,2613404,São José da Coroa Grande,52641.5682088972,52830.9044809748,58738.8710593935,56601.1193582028,61457.5481722246,68226.6070608789,71277.46795594,84349.0202918604,93313,116850.669314744,139804.600698123,144523.737803516,151250.283233392,122902.171116959,122467.851812229,153618.401498759,135781.639014247,139364.891838312,135976.838561796,135844.188821798,
PE,2613503,São José do Belmonte,104814.980163764,124750.296704935,114271.845889261,112161.74946944,125651.817984929,120950.89445937,127535.770094586,137035.173089464,143041,155091.565130969,159247.398075331,161683.256583911,167896.039524569,151311.794025532,156835.610796573,157021.890724298,159229.220057309,163002.163686762,159364.01889719,159435.228798455,
PE,2613602,São José do Egito,145313.027548593,131290.981794387,131460.52104901,136041.028895293,150599.838551539,149279.866531724,154311.602427235,158109.417361829,162589,168872.209519187,176509.263181748,193334.768229235,220057.414545581,204816.606696413,189484.823235672,222020.457611376,224990.198099557,231060.245991051,212987.037593898,205916.631010611,
PE,2613701,São Lourenço da Mata,430887.329942196,404519.232591794,373890.429344427,362435.552411355,377629.258151558,384508.12276853,426666.728244347,458872.505205692,553856,735498.849902499,896034.740552909,651923.285528155,671312.691742631,671393.19427375,666603.84117027,677536.063585172,691411.424413155,682595.123824377,683666.311168646,674163.087130001,
PE,2613800,São Vicente Ferrer,87864.7643439031,91381.9295530817,113711.6426497,126002.220482675,134901.665406265,106778.278394667,101076.778236304,94085.4360744316,98702,110127.908382541,118296.332170344,128948.186842296,154088.139402333,129548.182211609,142828.409719059,144209.546710575,124820.890403284,153030.672481969,113244.02222333,97809.1977012704,
PE,2613909,Serra Talhada,517945.82317665,433907.697094539,455730.073334537,476144.759067485,529785.393315533,560994.020088326,612171.452811125,636074.188215105,746908,832758.238011216,878965.310646856,867742.282037399,923987.379063337,842483.232027454,814686.22006161,818045.340726018,804075.762996436,836337.684476542,798264.444695298,790466.722823934,
PE,2614006,Serrita,55076.7364487256,50895.2275533865,55946.8408976175,59076.845449491,61651.8284451608,66742.1209336411,75205.1856494448,76176.0690480941,73744,82057.9350038456,84212.2094818969,84181.0079609574,84318.3352800409,81368.5450798834,85447.7328774743,83685.3259610619,78745.5738081772,77552.5466294473,77936.8628858179,75227.3950839641,
PE,2614105,Sertânia,117402.125824515,109535.175940179,113022.465454294,123511.044244015,125479.239217511,126834.799940071,139934.259931852,214677.125671861,201493,176009.488394066,180461.454563443,179238.966210086,186408.864691127,185538.305398125,181371.050510066,170468.18202994,288227.22323732,312118.855905442,194560.886238445,171499.863189035,
PE,2614204,Sirinhaém,185707.768657272,199443.89405009,231455.535238948,235938.304373773,244271.94403217,240129.557875899,241177.400651596,267481.459908251,358797,341438.152420653,351939.178706343,336132.132267001,359144.087077213,347877.636148657,355230.993195957,295100.016715726,286425.905572773,288154.576231377,338777.961745437,337265.932444253,
PE,2614303,Moreilândia,36934.3560574524,38498.4707380973,36838.1890356543,40432.4660546637,42073.6917745625,41866.6865102446,45375.7818652461,45859.8194159702,48480,47625.2496854708,51959.2146333567,54119.0330824387,55943.4619922002,47948.5251991185,50729.7938661929,49599.6444921346,47915.8697224378,48528.0736950917,48160.134748155,42473.3948266842,
PE,2614402,Solidão,22097.5998266159,22336.0132279902,19769.7876799267,21815.5289754082,23747.3072107305,23048.9732361983,21897.2697550908,25649.7091501432,25159,26570.6924457234,25380.0647591003,26864.6033741186,28012.6722535413,25381.850853792,24670.5635282351,25234.2841932324,25748.4188532059,26034.2054980615,25754.5004081541,26449.767816004,
PE,2614501,Surubim,211999.813407455,194747.186384765,208950.861786998,229864.673220799,245480.666293027,264421.635065999,284940.84951393,296903.216999103,398380,408615.908805264,460697.567079097,474636.633244866,488603.293827496,449066.944065975,443539.164010864,472168.960751399,441444.047825869,452207.997034506,434902.449755569,427389.148128077,
PE,2614600,Tabira,90096.5344013034,81729.6971985809,87497.7591406108,99353.7945007803,103317.673637908,102753.660507308,107515.117229697,113658.017110843,113400,118959.263927372,129992.971282238,149895.385576024,155268.427905142,144327.687433032,143533.844845789,152373.759807867,155374.189437766,159453.960218105,148459.359516112,146999.015805635,
PE,2614709,Tacaimbó,44766.9376465504,40991.9192908957,41891.6838126887,47730.0204545495,51577.5487909616,51082.5633427213,51927.6393634354,54102.1615962716,54311,57452.7407762851,57333.71596263,64947.4539698211,71417.0442640252,70710.6502886381,72956.0754310376,77621.8281660491,95196.3591893381,109556.049617773,81100.5017258081,69628.5084567399,
PE,2614808,Tacaratu,49659.9323942084,49098.8257718463,54624.5522631702,57918.1937170829,59110.8756966243,64204.0509492605,69740.6409783058,70684.4269613767,79676,83256.251907169,85921.8893286852,93512.9730633743,104702.655403865,188911.030871605,95124.628042166,104410.996595544,101484.574105432,102464.699502503,107907.261658056,117625.16712979,
PE,2614857,Tamandaré,81231.7316380907,82751.0532649426,89810.0709664601,98674.07432206,108308.095750743,101971.72984277,115914.418465381,121600.026643954,159827,175623.589730284,187656.820521937,165999.190998285,171478.215130594,165850.586225159,175679.990688219,174664.105370379,169091.961314233,186325.35069927,180168.044583417,184778.196531655,
PE,2615003,Taquaritinga do Norte,79254.0088855451,72151.5141371458,77092.9833242254,81914.1828168304,86625.7334693415,86972.5188998342,108219.006657972,112123.826873389,119355,125886.975824551,153174.998419404,153576.459960413,156725.346525797,139743.167345555,142582.903069739,162101.423996717,164256.629729004,172167.934578958,156387.718136965,156213.324888075,
PE,2615102,Terezinha,18160.5362617592,21195.5015903171,22498.445812189,22603.9050737047,22167.4944594697,24644.8787876197,28343.103036227,28847.1133976713,31545,33468.8618614646,29532.3887491738,30168.5804474636,31952.6228119803,32497.6295265905,32932.7821348265,31461.7760753442,36152.2581342006,36300.6779888477,36177.8856237482,35299.0335982526,
PE,2615201,Terra Nova,23827.7040140501,22484.4465020737,24399.6963261615,30796.6905805136,29492.9697366444,33802.9436308375,35913.0876235693,41933.8103348243,38700,39731.8679262916,43318.4465032408,42123.5198842938,42396.7007012108,39840.405379487,39713.0794679998,41217.5885030251,40140.8064479941,41165.3407967083,43748.9826107941,44468.9959882136,
PE,2615300,Timbaúba,336068.553744059,360790.283519071,377263.366943658,372520.176171142,422549.836109012,422034.628324183,417892.994195417,442927.769070003,471339,480341.360926217,505992.536906964,471352.545270205,475273.410548897,412818.717627132,393135.443575552,395858.473363906,398307.877316056,388227.398906315,376246.633124417,348521.589802568,
PE,2615409,Toritama,103266.189613985,111563.33997024,140784.884814223,154858.20080508,175658.759213481,204496.049757096,221349.303626098,217020.154013301,282076,329708.864087276,451689.889166954,458580.561659447,442591.221906118,391677.805026288,367447.327940055,381993.62998522,383526.648716957,399239.471714268,354527.02555539,356907.782753884,
PE,2615508,Tracunhaém,69714.9540468571,68346.7964866689,67802.3415329213,68466.9979588422,76387.3460308199,71831.3745048874,75036.5589393402,80642.0263541532,79874,79078.7603913461,70958.9834159486,67513.9432639726,70745.0174977383,73250.1383789786,65493.1807989782,62137.2372181431,68713.5930177506,78916.764843525,78904.6883457916,82447.0366194527,
PE,2615607,Trindade,96051.1640870959,99182.7997020307,90320.3974564158,99442.4131284015,115398.487775335,109435.923777984,133127.825865523,140185.955301508,157479,172070.183134836,183011.862418932,208297.734950996,201833.022381897,194808.157009557,184662.235255996,172442.230257482,184961.827604616,201911.038112904,186342.813235081,195603.457569285,
PE,2615706,Triunfo,53393.5749796875,50547.6333014745,48013.8060302713,51540.6746640678,56258.4284103256,58842.837893372,61277.8099172728,66036.3184469131,66198,72193.515811234,74836.7665201696,81053.6460839241,83114.4410071758,75739.5636471222,82952.0658014354,84968.5185007876,83170.9826478979,83670.1775663825,79165.3785187616,73455.8614212731,
PE,2615805,Tupanatinga,57655.9852085296,56485.5653710347,61902.5723252307,69882.3053932563,76044.3075889236,80569.172499464,86530.0143407799,91632.9001612717,98192,101233.775064654,109395.562702847,107391.586124897,108286.306370519,103245.998379897,109237.771265511,112637.013434616,109045.891948289,111539.447597878,111251.906023003,106025.93960659,
PE,2615904,Tuparetama,33316.0983318368,32334.8174542916,31400.0440115439,32691.963797827,36761.4154134045,37916.1242154929,39662.4747784056,39226.4795765749,38870,42877.2189968792,44716.8089592182,45267.5886042214,47052.938844792,44363.2041793237,43762.9876056288,46365.656617814,46110.4528304358,46117.6551866924,41874.0186744329,41610.7349561564,
PE,2616001,Venturosa,49917.9824634362,46721.753714779,51814.9178155004,59517.0674867538,62825.61059508,69076.9939958167,73897.3038683155,74981.2438596316,79376,86543.7761696762,90935.4677488316,87357.6948027264,95593.7788834374,97883.1042760728,107740.62477353,127081.955300502,126298.954702801,118800.482186234,119458.36934255,115464.316187868,
