"","id_municipio","ano","share_feminino","share_esquerda","open","logPop","gdppc","vote_margin"
"1",1200013,2016,0.317679087970053,0.374000340309682,1,9.55534751104723,10.7652107523731,-0.501185660482634
"2",1200013,2020,0.160405300077942,0.177708495713172,0,9.64794993341091,9.93360768406675,-0.302087896043218
"3",1200054,2012,0.169245647969052,0.515473887814313,0,8.74957394808293,7.15954396900843,-0.189176470588235
"4",1200104,2008,0.292493352423809,0.475557373696052,0,9.89490079159881,7.94006777202315,0.340605520926091
"5",1200104,2016,0.149034814127961,0.403270673522718,1,10.0986842017994,10.1382726974189,0.0628117206982544
"6",1200104,2020,0.287448700410397,0.325581395348837,0,10.19249374795,9.64579023647536,0.545850170966739
"7",1200138,2012,0.208912314326785,0.401054144705319,0,9.08045945112166,10.5096040952786,-0.092814371257485
"8",1200138,2016,0.186650915534554,0.495569994093325,1,9.15936281721132,10.6606970761837,-0.0620567375886525
"9",1200138,2020,0.478381919423518,0.293973141172617,0,9.25148231530736,9.07418032549919,-0.419089490852361
"10",1200179,2012,0.259981851179673,0.350725952813067,1,9.14505490527755,11.8365268488349,-0.319093739190592
"11",1200179,2016,0.219806285827239,0.428938525400277,0,9.28915155240047,10.4057755332531,-0.275710804224208
"12",1200203,2008,0.119771099658657,0.248912388729001,0,11.24363325763,9.1094129897613,-0.392925905223278
"13",1200203,2016,0.387925425071435,0.255665261549778,1,11.3153887423698,9.45558882945831,-0.171129459577642
"14",1200252,2016,0.362056886647051,0.368782401569287,1,9.74320142260279,15.3499135016849,-0.291449728103668
"15",1200252,2020,0.282746389663035,0.371801368127692,0,9.8360648762187,12.2383610436058,-0.332115980522355
"16",1200328,2020,0.336302211302211,0.701474201474201,1,9.04463991619846,5.16109818793427,-0.0504061156235069
"17",1200336,2016,0.377095692545783,0.355171524374516,1,9.77252428801732,7.27045044384634,-0.142797407484842
"18",1200351,2020,0.539677666922487,0.479969301611665,0,9.86780856007911,5.73609895614389,-0.145467574346112
"19",1200385,2016,0.284477784189267,0.473283323716099,0,9.81662161951447,8.39264986106054,-0.466404715127701
"20",1200385,2020,0.420955670696603,0.264133563615429,0,9.90123501748283,7.07196110840877,-0.397832323876315
"21",1200450,2012,0.528115363685833,0.26573553419191,0,9.93246366077265,10.6511718147124,-0.32272490124469
"22",1200450,2016,0.31831678968355,0.294476966149147,1,9.96969655264646,9.66473157900543,-0.0264247964576489
"23",1200450,2020,0.485932507209103,0.228041462084015,0,10.0534580791124,7.94285587262657,0.0319430165956822
"24",1200500,2008,0.455071050431875,0.117442184452494,0,10.4785266446157,6.72695902552484,-0.0745614035087719
"25",1200500,2012,0.120666102907695,0.425876536785273,1,10.5806577785729,7.24935175200368,-0.134271232026482
"26",1200500,2016,0.100890207715134,0.292837609821377,0,10.6561057485881,7.11697941894132,-0.0442451859473761
"27",1200609,2012,0.252384569933316,0.439604963281844,1,10.5122471835858,6.80594111785662,-0.025264068194453
"28",1200609,2016,0.1573220597408,0.604892923972555,0,10.5822061397773,6.83019631653846,0.0568061218790147
"29",1200609,2020,0.295578551269991,0.649357165255566,1,10.6724608712141,6.25376047700202,0.0436914125633014
"30",1200708,2020,0.407908799429996,0.39365871036694,0,9.88308074275847,7.87101726596336,-0.167898147095601
"31",2700102,2012,0.02056585829767,0.171184022824536,0,9.89156678164044,5.69021454346056,0
"32",2700102,2020,0.0340786927542464,0.0920232208127284,0,9.91492193016179,4.3395843032972,-0.476298583363603
"33",2700201,2008,0.0633010724561862,0.249019094951609,1,9.78498550845513,5.63849243202736,0.570420342501297
