"","id_municipio","ano","saude","saneamento","turismo","comercio","agro","gastos"
"16428",4309407,2012,31705184.94,706160.86,261253,261253,2934603.6,197745316.43
"16429",4309407,2016,41271152.64,710736.92,463952.8,463952.8,3480124.36,264634151.13
"16430",4309407,2020,64249535.92,2581453.32,596552.44,596552.44,7069045.76,424702145.28
"16431",4309506,2008,5466421.58,250727.32,0,9450,1384748,58543709.7
"16432",4309506,2012,8183184.36,221255.04,NA,NA,1870023.56,63211321.52
"16433",4309506,2016,7599764.64,585648.94,NA,23600,1177108.9,81563835.4
"16434",4309506,2020,12535594.94,1518143.34,NA,36099.08,1448152.67,138690033.66
"16435",4309555,2008,4319141.08,0,0,8000,1506086.66,49017039.36
"16436",4309555,2012,6596049.2,NA,NA,10000,2577542.12,61419085.21
"16437",4309555,2016,10023480.3,424800,NA,141250.56,4134942.9,99295476.36
"16438",4309555,2020,14597888.74,135209.2,407224.32,1130505.96,4042522.4,143107820.36
"16439",4309571,2008,3603833.22,335949.46,450,450,925569.01,37304066.92
"16440",4309571,2012,4607081.82,1152696.1,NA,NA,1558301.02,33380562.15
"16441",4309571,2016,5675629.88,1089677.1,NA,NA,1956988.48,42032532.6
"16442",4309571,2020,8618039.32,1623444.56,103.4,103.4,4397797.54,72948176.61
"16443",4309605,2008,12960150.48,1287516.18,226886.08,226886.08,5066389.64,160512360.04
"16444",4309605,2012,24079533.66,2757750.86,490056.64,490056.64,7664042.62,204978285.94
"16445",4309605,2016,27758047.6,5322445.02,455593.51,656938.98,7935609.92,275228862.07
"16446",4309605,2020,50016058.74,6298150.44,1377113.82,2049073.4,11296663.45,528060977.75
"16447",4309654,2008,4769732.72,322394.7,0,0,914267,56356156.12
"16448",4309654,2012,7851993.4,NA,NA,NA,NA,65033468.43
"16449",4309654,2016,8021977.23,NA,NA,NA,NA,76863279.12
"16450",4309654,2020,13700099.08,NA,NA,NA,31700.16,120932506.47
"16451",4309704,2008,5858217.68,0,0,0,930564.88,47931113.5
"16452",4309704,2012,5874632.16,NA,NA,NA,1232927.6,46138675.65
"16453",4309704,2016,13174625.56,NA,NA,292466.04,2244366,74395205.79
"16454",4309704,2020,18543860.32,NA,NA,450005,3454886.5,126799754.21
"16455",4309753,2008,4397335.52,239678.74,34398.18,34398.18,1760750.44,44056842
"16456",4309753,2012,5957584.74,292745.86,395,11995,3082778.48,44613574.53
"16457",4309753,2016,8604939.2,389948.32,NA,NA,3901454.34,56120360.61
"16458",4309753,2020,13122128.72,872510.54,371096.17,371096.17,3622588.1,81159301.05
"16459",4309803,2008,4355527.92,24714,0,80000,1662976.76,52251542.8
"16460",4309803,2012,8120673.76,13800,NA,2e+05,1997078.78,55248499.83
"16461",4309803,2016,11129405.56,333444.06,NA,16000,4329463.62,88284576.9
"16462",4309803,2020,18058450.36,417148.3,NA,20000,6635043.98,136112037.78
"16463",4309902,2008,5710555.24,83405.1,0,0,1212925.3,55296057.6
"16464",4309902,2012,7647422.98,22802,NA,NA,1517050.26,53508129.98
"16465",4309902,2016,11388438.22,59464.58,NA,NA,2413053.78,77298480.94
"16466",4309902,2020,18081043.58,2381292.76,NA,NA,4101904.08,125690185.93
"16467",4309951,2008,4302829,852047.98,0,813861.5,609832.1,49480997.38
"16468",4309951,2012,6159250.22,887126,NA,NA,652401.86,48968391.38
"16469",4309951,2016,7675644.3,1275296.32,NA,NA,1376529.02,63841140.65
"16470",4309951,2020,12119594.74,1274609.84,4700,4700,1894763.16,100149087.78
"16471",4310009,2008,8699813.58,279903.62,0,62678.62,796732.72,137239718.76
"16472",4310009,2012,24756091.52,87537.6,NA,73092.96,1131686.42,169747108.88
"16473",4310009,2016,36884894.54,NA,NA,384548,3506940.18,230302367.47
"16474",4310009,2020,71378871.36,NA,NA,722643.18,6012271.48,370416584.74
"16475",4310108,2008,12332660.22,0,3211.19,3211.19,154479.38,214655582.04
"16476",4310108,2012,21052902.58,5984505.58,3499.15,546722.37,530316.46,246682761.37
"16477",4310108,2016,39371305.29,10611151.82,422682.66,1308092.56,467629,344570710.14
"16478",4310108,2020,80354205.34,10709231.84,212137.66,1209081.99,270408.76,589635939.26
"16479",4310207,2008,52302871.62,0,12832,12832,3123152.52,635214582.4
"16480",4310207,2012,103876306.08,6124248.72,NA,NA,2685988.78,811977181.69
"16481",4310207,2016,130768049.46,9697877.26,427549.71,427549.71,15982672.32,1120530883.92
"16482",4310207,2020,197018088.86,1737890.26,NA,511221.59,31592578.14,1687796065.57
"16483",4310306,2008,4236803.08,82778.28,109000.73,109000.73,766040.98,44831660.16
"16484",4310306,2012,5737462.08,714488.72,409569.23,409569.23,1114061.04,40918704.99
"16485",4310306,2016,8670472.18,521627.2,833647.08,833647.08,1145345.23,62953437
"16486",4310306,2020,12118540.4,2788504.92,391137.22,391137.22,2122462.28,98305658.11
"16487",4310330,2008,20162187.48,71906.6,204572.72,204572.72,0,207741799.04
"16488",4310330,2012,32325959,137917.4,1205720.71,1645132.38,NA,248367398.79
"16489",4310330,2016,41972592,1750510.2,1897324.18,1897324.18,7855.8,384497381.85
"16490",4310330,2020,73954381.62,194904,2578502.81,4330344.15,NA,663678513.41
"16491",4310363,2008,4522549.08,443720.5,2580,84946.04,1330287.76,48848862.2
"16492",4310363,2012,6889929.14,750788.98,900,253663.26,3293390.74,49634074.56
"16493",4310363,2016,8410511.48,464414.72,49194.04,87390.12,5500334.56,61686227.45
"16494",4310363,2020,15498648.94,770433.72,42281.94,78721.94,5884617.17,108405608.38
"16495",4310405,2008,5785493.78,176779.06,289.98,20089.98,788496,50693724.54
"16496",4310405,2012,8457452.34,98410.84,NA,17100,1234067.32,49999901.19
"16497",4310405,2016,11380636.61,456907.62,NA,120400,1905619.62,77363072.26
"16498",4310405,2020,17298893.98,700936.04,492.76,99592.76,1832242.1,136073620.87
"16499",4310413,2008,3812918.98,508990.72,0,0,915084.34,35671675.96
"16500",4310413,2012,3669877.52,483850.96,NA,NA,1772004.7,34583812.98
"16501",4310413,2016,4771028.44,NA,NA,1008,876004.67,46080865.8
"16502",4310413,2020,11431888.24,NA,NA,NA,1802336.35,73784233.35
"16503",4310439,2008,4924565.84,413383.96,31948.8,31948.8,219909.56,52840670.36
"16504",4310439,2012,6779616.94,643184.2,65817.78,65817.78,400900.08,55094476.6
"16505",4310439,2016,8903574.06,170873,194962.02,194962.02,774521.74,72864787.77
"16506",4310439,2020,17334479.3,135909.6,254346.97,255426.97,1436728.26,132718544.33
"16507",4310462,2008,3457797.36,288400.14,0,27498.24,722821.96,35336760.66
"16508",4310462,2012,5403579.78,270035.92,NA,132603.7,2192336.98,36748373.94
"16509",4310462,2016,7419427.54,410474.92,NA,NA,1289198.32,47267703.93
"16510",4310462,2020,13694099.9,589711.1,NA,NA,763154.18,75404665.5
"16511",4310504,2008,5570491.52,138575.88,243316.17,243316.17,260115.23,45677463.48
"16512",4310504,2012,6786863.18,1980129.26,411044.8,411044.8,564450.96,60512245.47
"16513",4310504,2016,9543600.86,142340.64,270512.28,270512.28,2021352.38,69175504.74
"16514",4310504,2020,16652721.52,360092.5,808557.75,808557.75,2345460.8,106625316.27
"16515",4310538,2008,3260702.62,0,0,0,0,44415263
"16516",4310538,2012,4735174.98,2848.3,127522.12,127522.12,732973.32,42804155.43
"16517",4310538,2016,6273672.23,771908.74,47303.64,47303.64,191549.94,59136612.89
"16518",4310538,2020,9787873.36,1331677.04,181871.15,181871.15,878552.43,85398620.49
"16519",4310553,2008,3754548.34,0,0,0,1866528.92,48589939.72
"16520",4310553,2012,5576745.26,NA,NA,NA,2844707.9,43429887.24
"16521",4310553,2016,7293770.32,NA,NA,NA,1283119.31,52262384.67
"16522",4310553,2020,13066304.9,NA,14590.16,14590.16,4232495.81,98787162.39
"16523",4310579,2008,3071740.58,61588.18,0,0,1561451.36,33983765.44
"16524",4310579,2012,4175212,62170.66,3696.41,5296.41,1742886.48,33895558.2
"16525",4310579,2016,4674245.61,57500.2,NA,36692,1368656.67,42337008.87
"16526",4310579,2020,8437742.26,546656.9,NA,25880,2118695.45,78231218.55
"16527",4310603,2008,6677314.5,2650619.46,26701,35101,242382.27,275686787.2
"16528",4310603,2012,15204292.4,4912,8582.29,8582.29,1598041.46,314342476.71
"16529",4310603,2016,30693268.84,1082346.32,21641,21641,377118.24,425319072.78
"16530",4310603,2020,44930392.06,123062.44,NA,NA,652229.18,548817133.2
"16531",4310652,2008,3123809.72,151902.34,0,0,1263891.9,34178377.64
"16532",4310652,2012,5547273.38,248391,NA,NA,1224531,33644528.52
"16533",4310652,2016,9927166.12,878418.56,NA,NA,3196884.46,54045169.8
"16534",4310652,2020,15021574.12,2965210.3,NA,NA,1940791.44,91596209.55
"16535",4310702,2008,5078586.6,0,0,0,1450485.57,46736009.04
"16536",4310702,2012,6911929.92,24862.34,43,43,2157450.66,44493808.05
"16537",4310702,2016,8913718.78,79637.64,NA,NA,3242956.26,65688380.34
"16538",4310702,2020,15761782.9,217581.6,NA,NA,6268611.41,95068506.59
"16539",4310751,2008,3060976.98,133805.34,59223.42,63887.42,984675.32,32997781.56
"16540",4310751,2012,4435189.7,66045.48,25491.77,25550.53,1647620.36,30421110.33
"16541",4310751,2016,5824044.27,1816,18932.03,18932.03,1536777.74,41090213.16
"16542",4310751,2020,8668163.41,307097.24,598937.69,598937.69,4367079.04,66647697.26
"16543",4310801,2008,10352596.38,419932.92,0,60000,600406.22,143556631.06
"16544",4310801,2012,21302905.92,10587662.6,572209.32,692209.32,473816.8,179495857.9
"16545",4310801,2016,26201313.48,16092717.46,648622.2,648622.2,665150.62,232588032.72
"16546",4310801,2020,51386683.66,26978661.66,3006517.61,3006517.61,1425326.92,398432515.89
"16547",4310850,2008,4357232.02,10349.6,86803.33,86803.33,566268.08,36091103.04
"16548",4310850,2012,NA,NA,NA,NA,NA,NA
"16549",4310850,2016,10974558.94,NA,NA,NA,2595009.9,63038933.97
"16550",4310850,2020,17344872.42,NA,NA,NA,3666436.98,91851891.75
"16551",4310876,2008,3106430.8,0,0,66332.98,1570393.16,35327025.76
"16552",4310876,2012,4850761.7,NA,NA,155521.36,2877219.1,36914737.89
"16553",4310876,2016,6290075.24,NA,315030.03,317630.03,1851335.54,46906900.77
"16554",4310876,2020,10618585.18,NA,165735.62,170335.62,4569603.18,76680905.73
"16555",4310900,2008,3824607.32,148881.68,0,140313.12,1075667.3,39851213.36
"16556",4310900,2012,4957150.58,69511.18,NA,NA,1420141.06,43235175.06
"16557",4310900,2016,7915402.74,37893.9,NA,NA,1404938.09,56939420.38
"16558",4310900,2020,12041848.52,16116.74,NA,NA,2625815.02,101955702.64
"16559",4311007,2008,11708361.62,226254.88,0,0,0,136808499.48
"16560",4311007,2012,22195274.44,1324744.34,NA,664115.62,2573214.54,176938954.53
"16561",4311007,2016,29165137.26,1566301.7,NA,780157.46,5877014.72,229336326.15
"16562",4311007,2020,46861073.13,NA,NA,62605.86,3438179.42,416937050.76
"16563",4311106,2008,5803754.9,215848.16,286626.85,295140.45,1106029.75,79654403.52
"16564",4311106,2012,13184994.78,519685,176671.27,1076319.61,1083013.12,80813625.74
"16565",4311106,2016,15464071.19,303192.74,94738.18,100332.14,1516030.99,114341142.92
"16566",4311106,2020,24362764.42,1088812.12,230420,627222.44,2827064.74,172582441.61
"16567",4311122,2008,5950360.68,340200,0,0,667853.26,39319620.48
"16568",4311122,2012,8882613.76,30,86968.02,86968.02,2140,42232756.11
"16569",4311122,2016,10967274.32,661582.24,NA,NA,492339.74,54120200.73
"16570",4311122,2020,18788646.87,651279.1,NA,NA,2379701.74,124000108.69
"16571",4311130,2008,3594754.4,302161.78,0,0,1687254.26,45608209.92
"16572",4311130,2012,5215957.56,13790,NA,NA,2250813.6,40432747.4
"16573",4311130,2016,7420516.35,NA,NA,NA,2498504.6,53177628.88
"16574",4311130,2020,15732046.4,NA,NA,NA,5455769.1,101376019.84
"16575",4311155,2008,8895706.18,974332.62,0,31276,1867935.96,82816748.96
"16576",4311155,2012,10765292.54,1372002.04,NA,NA,2214771.44,75657694.73
"16577",4311155,2016,12921739.52,1747816.22,NA,NA,2412735,105621471.66
"16578",4311155,2020,19402912.73,3284350.22,8400,8400,4542295.3,171369263.11
"16579",4311205,2008,15025538.98,308379.86,2300,2300,1373267.41,149652802.08
"16580",4311205,2012,22980095.34,704890.46,2111.6,2111.6,3167505.58,154540277.8
"16581",4311205,2016,30417177.61,278896,NA,NA,2386859.58,219363401.28
"16582",4311205,2020,46083284.84,464568,94591.27,94591.27,4126985.4,331616979.33
"16583",4311239,2008,3698676.78,67008.18,0,131139,629567.85,33017390.76
"16584",4311239,2012,4255266.44,108995.74,NA,NA,403669.22,30347682.09
"16585",4311239,2016,5895165.08,56641.2,NA,NA,1636589.26,42212176.44
"16586",4311239,2020,10879153.48,708844.76,NA,NA,3491166.84,73558423.06
"16587",4311254,2008,4633370.42,214965.32,0,0,726262.73,48247643.48
"16588",4311254,2012,6209544.92,168097.86,NA,NA,1752977.16,50698213.29
"16589",4311254,2016,8503763.96,746663.48,NA,2700,1589100.18,68667035.94
"16590",4311254,2020,16131424.46,412492.44,NA,12000,2824514.04,107098479.6
"16591",4311270,2008,3031106.94,0,152568.17,179598.35,1093157.84,32422433
"16592",4311270,2012,5334139.62,NA,104096.58,186328.2,776978.8,36558863.49
"16593",4311270,2016,6346965.14,NA,12247.2,223001.54,1273203.68,49785711.89
"16594",4311270,2020,9214464.32,NA,19270,160873.52,3742458.18,77340394.43
"16595",4311304,2008,18381491.42,1043899.62,232277.02,252277.02,1479733.57,185645067.36
"16596",4311304,2012,24390286.76,1132706.64,324781.28,324781.28,4315711.74,183745551.64
"16597",4311304,2016,35661656.12,1572770.2,346154.8,346154.8,4015326.18,269101965.12
"16598",4311304,2020,62763389.7,356999.58,588945.44,3257774.1,16523014.02,425344579.18
"16599",4311403,2008,41496742.68,1001718.64,26460,2130759.56,5082349.23,455648132.2
"16600",4311403,2012,169124019.94,918381.62,26210.25,2542517.49,13707023.36,756047806.77
"16601",4311403,2016,209328993.86,1573800.78,NA,4120746.7,3010400.82,950177873.37
"16602",4311403,2020,363268258.47,3631935.38,174853.1,4999166.56,4587104.58,1652930021.82
"16603",4311429,2008,3860171.56,205322.4,0,0,691833.26,31564164.8
"16604",4311429,2012,3990655.82,NA,NA,NA,930750.34,29418117.24
"16605",4311429,2016,6257070.76,NA,NA,NA,1297728.03,43270422.9
"16606",4311429,2020,11396535.94,NA,NA,NA,1129686.28,66366618.6
"16607",4311502,2008,5782311.94,0,420062.7,631163.5,1109302.92,70046080.3
"16608",4311502,2012,10052417.58,142363.12,349217.91,349217.91,1328218.16,71997052.08
"16609",4311502,2016,15702503.46,55371.5,890029.63,890029.63,1702968.74,110365244.46
"16610",4311502,2020,27027588.23,555088.06,1464747.5,1617543.3,2548123.7,177098619.75
"16611",4311601,2008,4781157.6,82868.1,0,0,1393807.62,43643462.52
"16612",4311601,2012,7001196.98,273916.94,NA,10196.25,2160359.94,66184763.07
"16613",4311601,2016,8812884.28,665758.9,NA,9600,1578863.72,62435898.09
"16614",4311601,2020,14268950.78,29379.72,NA,14400,3881810.1,92615029.78
"16615",4311627,2008,4671634.22,0,0,22797.28,815409.48,49450597.04
"16616",4311627,2012,6783484.98,43365,NA,192712.68,580827.26,47360635.24
"16617",4311627,2016,8747334.76,435513.06,NA,277825.98,1352611.22,66950200.8
"16618",4311627,2020,15961554.6,746452.06,NA,67938.16,2123204.74,115882875.53
"16619",4311643,2008,2285898.76,253707.6,0,0,1699697.9,34607243.72
"16620",4311643,2012,3612237.2,566297.42,NA,NA,829816.86,25964117.01
"16621",4311643,2016,4623804.32,1297083.46,110053.88,169091.91,1005228.82,38908267.38
"16622",4311643,2020,8816634.84,2140989.02,72968.71,359295.64,3076494.16,68452302.75
"16623",4311700,2008,4676616.28,375247.78,228019.61,243540.33,1196681.08,59691842.92
"16624",4311700,2012,9208635.9,706879.34,NA,919306.06,1593436,59820024.63
"16625",4311700,2016,11144625.84,1114032.7,883807.98,921211.94,1043834,89037977.16
"16626",4311700,2020,19428740.42,1367985.92,2576820.3,2609732.46,2317510.9,124491032.94
"16627",4311718,2008,5610847.58,242199.24,0,1680,1580223.76,56217514.52
"16628",4311718,2012,7806966.62,322619.68,NA,400,882401.46,55780438.53
"16629",4311718,2016,13013164.62,1604374.9,NA,NA,2298585.84,91468703.58
"16630",4311718,2020,22299269.86,218298.24,NA,NA,3734603.67,140573799.27
"16631",4311734,2008,3743863.64,393898.4,69782.65,69782.65,894121.16,37308443.5
"16632",4311734,2012,4822639.14,816382.64,85879.63,85879.63,547823.28,35812070.67
"16633",4311734,2016,6759505.98,2162247.06,62439.82,62439.82,1754301.46,46444789.95
"16634",4311734,2020,9954656.84,1606850.97,133380.2,133380.2,1859012.86,81280397.12
"16635",4311759,2008,6254100.88,28863.62,135125.96,314854.36,223177.37,59976031.2
"16636",4311759,2012,9125467.16,NA,57270.44,128012.36,879550.26,52393906.05
"16637",4311759,2016,11652146.78,NA,94240.98,98043.08,891839.92,76104733.8
"16638",4311759,2020,17680810.3,316956.24,422264.12,1152328.68,2550786.12,118036656.81
"16639",4311775,2008,4483314.94,1515.6,0,0,752413.66,46667644.2
"16640",4311775,2012,5723207.5,NA,NA,NA,1245933.54,46494540.63
"16641",4311775,2016,6964182.83,96881.24,20556.09,33953.73,777559.66,68547853.31
"16642",4311775,2020,11215664.92,2682,3800,8484,775769.39,128428388.86
"16643",4311791,2008,3374466.36,45542.2,9044.8,9428.8,626268.28,35856167.24
"16644",4311791,2012,5647258.68,115660.1,4050,38450,1064353.44,39725671.7
"16645",4311791,2016,7521946.2,97757,107161.94,117961.94,1714753.52,54583686.08
"16646",4311791,2020,13736402.71,598593.28,247271.56,272513.56,4390608.83,93023622.48
"16647",4311809,2008,30156163.42,134710.44,351161.72,718797.72,1701016.9,284820977.76
"16648",4311809,2012,45906187.88,261210.44,759265.6,759265.6,11759912.64,322489134.51
"16649",4311809,2016,63905790.92,7433408.38,36000,36000,1163357.06,457894209.18
"16650",4311809,2020,78603444.37,11483083.32,197827.24,197827.24,1923074.76,700334782.95
"16651",4311908,2008,4915584.1,215797.66,57211.93,57211.93,641464.31,51989022.52
"16652",4311908,2012,7237445.6,763782.68,55771.46,81611.46,2304085.14,67788928.62
"16653",4311908,2016,8952084.37,64253.6,39496.35,39496.35,1945995.04,63344554.47
"16654",4311908,2020,14699849.64,33140,9000,975602.96,4376386.69,104482526.61
"16655",4311981,2008,3441496.12,53421.26,0,0,2622036.66,45136505.6
"16656",4311981,2012,6458966.72,85534.68,NA,NA,1004383.26,39692089.23
"16657",4311981,2016,7396575.24,NA,NA,NA,NA,49245641.24
"16658",4311981,2020,11220632.74,NA,NA,NA,5024138.28,86427948.01
"16659",4312005,2008,4160441.72,75114,172832.25,213491.85,1003130,42250779.36
"16660",4312005,2012,5946287.8,108106.1,102590.75,105440.75,3213933.26,38994792.75
"16661",4312005,2016,7959613.6,582848.94,193001.3,310374.78,2263252.22,48714523.74
"16662",4312005,2020,11625695.16,885701.72,482703.89,765035.23,5304647.54,74636751.6
"16663",4312054,2008,4495085.06,0,4112,4112,2254970.44,44565621.68
"16664",4312054,2012,10200233.66,NA,NA,NA,2698558.74,47250724.17
"16665",4312054,2016,8197317.48,NA,72394.6,185952.6,2003198.72,64673621.52
"16666",4312054,2020,19009238.67,NA,6500,183700,6306738.34,122824457.22
"16667",4312104,2008,4840573.62,317959.34,0,0,234974.09,40107997.2
"16668",4312104,2012,5548797.7,486415.5,NA,NA,794758.44,42774099.84
"16669",4312104,2016,9913041.62,521533.68,NA,NA,2213448.94,59558989.53
"16670",4312104,2020,13152790.98,735106.14,NA,NA,3078991.38,96691965.51
"16671",4312138,2008,3754763.46,401084.06,0,0,1119070.52,35327839.84
"16672",4312138,2012,5901500.66,438008.66,NA,NA,1174414.96,39004332.21
"16673",4312138,2016,7194252.58,1039377.14,NA,NA,1150917.79,50860655.64
"16674",4312138,2020,12222650.79,1496939.24,NA,NA,1136173.12,84945640.29
"16675",4312153,2008,4967586.44,65008.42,176318,200375.78,1050173.18,46229256.56
"16676",4312153,2012,6710952.04,559721.48,8239.43,20371.43,1568467.94,50349715.92
"16677",4312153,2016,9577633.02,708480.8,7379.26,36695.26,2140953.92,76432203.6
"16678",4312153,2020,15975052.88,920553.88,93035.63,198961.27,3525062.12,113483821.84
"16679",4312179,2008,3402532.36,256479.14,0,0,827493.97,31342320.96
"16680",4312179,2012,4616357.3,179479.04,NA,NA,1527354.18,34288195.29
"16681",4312179,2016,5811717,427167.18,NA,NA,2156796.07,41887160.07
"16682",4312179,2020,10808864.13,789085.62,1706.62,1706.62,3951517.8,70686583.95
"16683",4312203,2008,4204514.04,0,0,0,817983.96,48337449.24
"16684",4312203,2012,6358168.94,NA,NA,NA,1111563.34,45859016.73
"16685",4312203,2016,8419297.92,NA,NA,NA,1491431.49,57170295.21
"16686",4312203,2020,13447169.48,NA,149414.79,149414.79,2311108.48,95708743.2
"16687",4312252,2008,4971128.64,1e+05,0,0,53166.64,56201842.56
"16688",4312252,2012,8061001.46,59720,NA,NA,285180.48,61099123.08
"16689",4312252,2016,11057042.76,871302.38,NA,NA,1177055.88,94934114.61
"16690",4312252,2020,21778602.7,95993.9,NA,NA,626490.32,147623260.74
"16691",4312302,2008,4748141.12,12870,0,0,981886.69,38565620.48
"16692",4312302,2012,6705158.08,56072.04,NA,NA,1994416.38,40275511.35
"16693",4312302,2016,9230860.5,25832.5,NA,94850.89,1835740.76,52736674.97
"16694",4312302,2020,16681674.16,203904.68,NA,NA,3572715.7,98396686.41
"16695",4312351,2008,2683900.06,896279.52,10618.13,10618.13,1018282.44,33808389.48
"16696",4312351,2012,4533456.56,1074575.6,7094.95,7094.95,3120718.9,33645141.78
"16697",4312351,2016,4687104.2,1020258.56,1210.09,608210.55,1542673.94,47516291.31
"16698",4312351,2020,10524220.6,2552234.38,113027.3,1314482.12,2766815.58,73281832.83
"16699",4312377,2008,3455549.16,282732.12,3719.08,3719.08,1183040.72,37494874.48
"16700",4312377,2012,6863911.36,59886.9,NA,NA,1294945.26,40199912.13
"16701",4312377,2016,7662772.18,NA,NA,3200,2372967.6,54251344.17
"16702",4312377,2020,14156402.96,143740,NA,NA,4530258.84,90594730.92
"16703",4312385,2008,3579620.88,1258997.6,0,0,702015.52,37866086.36
"16704",4312385,2012,5865943.72,1829932.1,19203.12,19203.12,884992.64,49315332.09
"16705",4312385,2016,7478446.74,2579930.7,632580.66,632580.66,2455367.64,57130834.35
"16706",4312385,2020,12826417.86,2856648.26,344688.7,350488.7,4950410.02,90086286.54
"16707",4312401,2008,46790597.74,0,106116.83,212345.79,2942354.31,445814683.96
"16708",4312401,2012,84450743.14,NA,137042.55,279033.99,5908985.12,541042413.06
"16709",4312401,2016,107410024.61,NA,NA,51400,6187689.31,659723256.71
"16710",4312401,2020,177518819.01,909840.06,NA,954600.98,12931143.78,1111046468.45
"16711",4312427,2008,3916628.7,537859.76,0,0,2083950.52,45507131.44
"16712",4312427,2012,5009387.1,18436,NA,NA,1876390.44,32719224.58
"16713",4312427,2016,6967799.92,349049.2,NA,NA,1978283.3,44105590.62
"16714",4312427,2020,NA,NA,NA,NA,NA,NA
"16715",4312443,2008,2818279.86,490098.92,0,0,709175.86,34870579.64
"16716",4312443,2012,4448466.32,641919.1,NA,NA,1502971.26,34399162.05
"16717",4312443,2016,5698013.68,1092286.64,NA,NA,1776307.36,43774946.59
"16718",4312443,2020,13006734.52,1329867.36,NA,NA,4653311.28,93740897.5
"16719",4312450,2008,5431522.2,1052196.16,0,0,1889444.94,48582443.76
"16720",4312450,2012,7087284.28,75342.02,14718,14718,1571447.04,51055635.33
"16721",4312450,2016,9588999.02,33940.92,11359.88,11359.88,1263864.04,58548526.59
"16722",4312450,2020,18527659.1,702619.56,69203.43,69203.43,2313691.28,102511488
"16723",4312476,2008,5589098.54,3675.7,362865.29,362865.29,350856.66,54946958.2
"16724",4312476,2012,8924718,10840,102050.26,102050.26,255232.48,49449476.75
"16725",4312476,2016,10819173.24,216750,395788.41,395788.41,395492.7,71058205.84
"16726",4312476,2020,18570348.08,738084,3838984.26,3838984.26,1627479.92,129161564.8
"16727",4312500,2008,11062256.04,5365.4,0,0,639648.92,98212438.32
"16728",4312500,2012,14950585.82,1274280.34,79492.14,326294.09,1883973.64,106978381.06
"16729",4312500,2016,13559990,1947906.76,686910.02,737873.44,506348.21,140415383.12
"16730",4312500,2020,21211971.49,3476421.28,170112.02,233079.26,704988.77,215498089.35
"16731",4312609,2008,4873166.04,1490992.88,145,145,300557.72,44547545.16
"16732",4312609,2012,7529062.78,NA,6336.7,12336.7,1670709.94,44689484.97
"16733",4312609,2016,10433057.18,NA,14582.12,14582.12,1809185.58,63823635.54
"16734",4312609,2020,19700579.18,68030.16,146237.88,146237.88,5479824.06,119084212.89
"16735",4312617,2008,5791079.12,24424,0,12767.52,849056.05,51501260.24
"16736",4312617,2012,7562294.4,240551.52,NA,159137.9,2290139.16,54406991.75
"16737",4312617,2016,8257827.47,200519.6,NA,NA,2492103.41,74364477.26
"16738",4312617,2020,20329824,983340.4,NA,NA,4309760.56,126233000.17
"16739",4312625,2008,4112939.62,33136.22,0,0,1299188.74,30160232.44
"16740",4312625,2012,5991830.02,NA,NA,NA,1637536.9,30624412.38
"16741",4312625,2016,8413766.52,NA,NA,NA,1802534.92,36828233.52
"16742",4312625,2020,11916163.5,86040.38,NA,NA,4817175.66,64126275.81
"16743",4312658,2008,10003385.14,325273.04,497092.18,774787.04,877382.78,142141585.06
"16744",4312658,2012,17037881.72,1452360.34,168128.29,490216.33,559806.96,170543706.35
"16745",4312658,2016,23821041.01,109768.64,179739.88,479252.48,365484.66,238028607.22
"16746",4312658,2020,44265171.2,506486.56,130175.1,1042564.5,687235.52,404135973.76
"16747",4312674,2008,2900001.24,616218.36,0,0,1420692.01,35127910.72
"16748",4312674,2012,5091924.96,1161890.86,NA,NA,2570810.7,34962078.3
"16749",4312674,2016,5429070.2,1504780.52,NA,NA,1699106.37,44570948.85
"16750",4312674,2020,10369707.79,2490532.4,NA,NA,3960101.25,76263417.78
"16751",4312708,2008,7754706.82,401084.06,0,0,1119070.52,90368749.16
"16752",4312708,2012,10855524.46,13018.1,NA,35555.98,3676863.28,95777622
"16753",4312708,2016,15499334.36,12000,NA,95570.48,3311942.2,136115805.39
"16754",4312708,2020,30176679.5,35100,279050,606713.86,4103307.3,225790946.79
"16755",4312757,2008,5234768,1128981.4,0,0,2570981.36,45179574.52
"16756",4312757,2012,6769333.34,1109049.7,427.68,427.68,2531124.48,43789389.24
"16757",4312757,2016,9985089.76,1693404.32,7200,7200,3507260.7,59690803.11
"16758",4312757,2020,14992791.35,2367411.5,20960,20960,5236386.99,108667656.09
"16759",4312807,2008,4549942.24,81090.64,0,0,835004.59,52061145.64
"16760",4312807,2012,6990424.82,42151.04,NA,NA,2338265.56,49153212.81
"16761",4312807,2016,9144400.24,53463.98,NA,642420.52,1548289.82,65388635.88
"16762",4312807,2020,16416783.8,61144.04,NA,NA,2852637.3,114385503.8
"16763",4312906,2008,6969003.44,735662.72,6598,6598,444017.26,113492904
"16764",4312906,2012,13284489.1,1555494.84,8683.05,8683.05,833975.38,83639091.32
"16765",4312906,2016,16633066.64,1537669.82,56400,56400,1271234.4,114504944.74
"16766",4312906,2020,26870478.4,1945110.44,150749.03,150749.03,5586357.62,179570864.88
"16767",4312955,2008,4358810.02,146830.18,0,0,1854127.95,38698539.68
"16768",4312955,2012,4626609.22,549365.58,NA,261933.74,1268556.32,36978155.59
"16769",4312955,2016,7411348.92,169003.82,NA,431721.38,2038739.92,53725359
"16770",4312955,2020,12216769.26,613581.9,64790,1688245,1493984.98,90267533.51
